gotu	covered_length	total_length	coverage_ratio	strain
G902859695	5622121	6866201	0.8188110135430058	Achromobacter ruhlandii
G001456965	5608699	7480244	0.7498016107495958	Rhodococcus qingshengii
G900094765	5608523	7480244	0.7497780821053431	Rhodococcus qingshengii
G008801405	5568872	5724111	0.9728798061393289	Ralstonia insidiosa
G015668785	5567328	6066950	0.9176485713579311	Bacteroides xylanisolvens
G000757795	5535796	6286629	0.8805666757176223	Methylobacterium oryzae
G001646745	5534964	7263779	0.7619950992451725	Rhodococcus qingshengii
G014138435	5523414	5972147	0.9248623652431864	Methylobacterium fujisawaense
G000758725	5518525	6812473	0.8100619261169916	Paenibacillus odorifer
G900185755	5506339	6902045	0.7977837003380882	Cupriavidus metallidurans
G000226395	5494476	32224695	0.17050513589034744	Penicillium rubens
G002893965	5490368	6700073	0.8194489821230306	Rhodococcus qingshengii
G904063055	5484072	6136271	0.8937141139952913	Pseudomonas paracarnis
G000273175	5476553	5718458	0.9576975121614952	Bacteroides nordii
G001936175	5467113	6316684	0.8655036408343365	Methylobacterium phyllosphaerae
G016307665	5457130	5989954	0.9110470631327052	Pseudomonas carnis
G001439845	5437559	6733917	0.8074882716849643	Pseudomonas lactis
G000226135	5421393	6115550	0.8864931199973837	Bacteroides faecis
G900113465	5419828	6205349	0.8734122770532327	Methylobacterium phyllosphaerae
G902860085	5406165	6457895	0.8371404304343752	Achromobacter ruhlandii
G904063075	5370271	5977369	0.8984339096348243	Pseudomonas paracarnis
G013009555	5336152	5625488	0.9485669509916296	Phocaeicola dorei
G004723625	5332905	8901703	0.5990881744762772	Burkholderia contaminans
G015099595	5329420	6726127	0.7923460261752417	Rhodococcus qingshengii
G014647355	5311826	5537590	0.9592306400437736	Butyricimonas paravirosa
G011927845	5306948	5532216	0.9592806933062628	Butyricimonas paravirosa
G000210075	5302049	5976145	0.8872022014191423	Bacteroides xylanisolvens
G902387545	5297012	5444912	0.9728370265671878	Phocaeicola dorei
G900106755	5274664	5960874	0.8848809755079541	Bacteroides faecis
G018289355	5237890	5306051	0.9871541001019403	Phocaeicola vulgatus
G902374465	5220449	5255091	0.9934079162473114	Ralstonia pickettii
G016889925	5210061	5248958	0.9925895768264863	Bacteroides fragilis
G000156075	5208088	5566997	0.9355291551261838	Phocaeicola dorei
G000019725	5204984	6899270	0.7544253232588375	Methylobacterium radiotolerans
G900445515	5185170	5315085	0.9755573052923895	Bacteroides fragilis
G000263675	5180782	6179543	0.8383762359125909	Pseudomonas lactis
G000160095	5170054	7178144	0.720249412661546	Hungatella hathewayi
G014268375	5161047	6289056	0.8206393773564745	Pseudomonas salmasensis
G007991055	5115472	6794550	0.7528787042556166	Methylobacterium radiotolerans
G000025985	5112372	5241720	0.9753233671390307	Bacteroides fragilis
G005706655	5112305	5241713	0.9753118875451594	Bacteroides fragilis
G020097275	5106847	5236069	0.9753207988664779	Bacteroides fragilis
G001997325	5082058	5211940	0.9750799126620797	Bacteroides fragilis
G009721605	5074871	6648012	0.7633667027075162	Hungatella hathewayi
G000012825	5020098	5163189	0.972286313749119	Phocaeicola vulgatus
G000690815	5010048	5038153	0.9944215667924337	Escherichia coli
G003697165	5007175	5034854	0.9945025218208909	Escherichia coli
G016766915	4997833	5141011	0.9721498358980364	Phocaeicola vulgatus
G001021565	4984624	5738402	0.8686432215798057	Delftia tsuruhatensis
G900102035	4983025	6674429	0.7465844643789005	Pseudomonas extremaustralis
G012273055	4978590	5112798	0.9737505764945144	Parabacteroides distasonis
G000734955	4952910	4983265	0.9939086121247817	Escherichia coli
G001705425	4942066	6304057	0.7839500816696295	Mesorhizobium hungaricum
G000008865	4935338	5594645	0.8821539168258218	Escherichia coli
G007858235	4917375	6603421	0.7446708304680256	Pseudomonas extremaustralis
G900625045	4916608	6604125	0.7444753089924857	Pseudomonas extremaustralis
G008727715	4915405	6024810	0.8158605831553194	Mesorhizobium terrae
G008572545	4913369	5200059	0.9448679332292191	Bacteroides caccae
G000242115	4912182	6588924	0.7455211199886355	Pseudomonas extremaustralis
G000381265	4890069	6833943	0.7155560121001887	Curvibacter lanceolatus
G020341455	4881452	5008092	0.9747129246028228	Ralstonia pickettii
G001189845	4768123	9771074	0.4879835113315077	Bradyrhizobium tropiciagri
G018292165	4747928	4920181	0.9649905155928207	Bacteroides uniformis
G016466415	4708626	4831460	0.9745762150571463	Ralstonia pickettii
G900457095	4702691	5021053	0.9365945748829977	Shigella boydii
G900455835	4689691	4810247	0.9749376695209206	Ralstonia pickettii
G013374815	4652312	4762774	0.9768072136112274	Shigella sonnei
G002959675	4649578	6644316	0.6997827917877476	Enterocloster bolteae
G000743455	4641942	4765599	0.9740521600747356	Ralstonia pickettii
G000005845	4635164	4641652	0.9986022217951712	Escherichia coli
G002234575	4628890	6614056	0.699856487456411	Enterocloster bolteae
G001544155	4612243	4734078	0.9742642601156973	Ralstonia pickettii
G009696275	4586821	6108817	0.7508525791491216	Eisenbergiella porci
G003467385	4584716	6740819	0.6801422794470523	Enterocloster aldenensis
G016117815	4582299	4728573	0.969065931730355	Bacteroides uniformis
G000154365	4571641	6559328	0.6969678906131848	Enterocloster bolteae
G000154205	4569235	4719737	0.9681122062521704	Bacteroides uniformis
G900186865	4567512	5004261	0.9127245761162337	Stenotrophomonas maltophilia
G902859745	4546592	6294507	0.7223110562908263	Achromobacter dolens
G900445525	4531383	4888126	0.9270184524703332	Parabacteroides distasonis
G902860115	4527844	6216827	0.7283207333902005	Achromobacter dolens
G001997185	4520417	4955161	0.9122644047287263	Stenotrophomonas maltophilia
G001591205	4504391	4939323	0.9119450175661725	Stenotrophomonas maltophilia
G900107315	4490659	4636012	0.9686469750294002	Bacteroides uniformis
G020735945	4462458	4812066	0.9273476298953506	Parabacteroides distasonis
G000012845	4461746	4811379	0.9273320601016881	Parabacteroides distasonis
G000597745	4443411	4887656	0.909108783433204	Stenotrophomonas maltophilia
G000154105	4415074	4436217	0.9952340023042155	Parabacteroides merdae
G014784575	4408720	5289884	0.8334247026966943	Ochrobactrum sp. MT180101
G900445495	4395054	4403164	0.9981581426446983	Parabacteroides merdae
G000006925	4394344	4828840	0.910020626071686	Shigella flexneri
G002959715	4375986	4577828	0.955908784690032	Bacteroides caccae
G002222615	4369105	4570803	0.9558725239306967	Bacteroides caccae
G016726305	4369044	4570941	0.9558303202775971	Bacteroides caccae
G019991125	4366939	5293674	0.8249353851408303	Phyllobacterium calauticae
G000169015	4362880	4565214	0.9556791861235859	Bacteroides caccae
G015326295	4322275	4858687	0.8895973336006209	Brucella anthropi
G000172175	4316034	6052736	0.713071576226024	Bacteroides intestinalis
G000382445	4301323	4646489	0.9257146632651019	Phocaeicola massiliensis
G000328885	4297051	4809578	0.8934361808873876	Enterobacter hormaechei
G016726285	4281307	4549072	0.9411385443009036	Shigella boydii
G000373085	4256823	4512548	0.9433302426921553	Phocaeicola massiliensis
G001729725	4241784	4782480	0.8869423395393186	Enterobacter hormaechei
G900475405	4240427	4481118	0.9462877344448417	Stenotrophomonas maltophilia
G008632235	4222973	5072249	0.8325642136259478	[Clostridium] symbiosum
G001932995	4216264	4496479	0.9376812390316956	Shigella dysenteriae
G900187175	4191056	4392177	0.9542092679780437	Odoribacter splanchnicus
G000190535	4190803	4392288	0.9541275526559279	Odoribacter splanchnicus
G002252535	4183195	5584093	0.7491270292239044	Brucella lupini
G003990875	4182532	6652154	0.6287485226589763	Rhodococcus erythropolis
G018398475	4182495	5938989	0.7042436010573517	Pseudomonas qingdaonensis
G900454195	4172169	4393145	0.9496998164185338	Odoribacter splanchnicus
G001982635	4160023	8844277	0.47036326428943825	Bradyrhizobium mercantei
G020889705	4153661	9771225	0.4250911221469161	Bradyrhizobium altum
G017848315	4152450	5909598	0.7026620084817952	Pseudomonas palmensis
G013373795	4151097	9178972	0.45223985866826916	Bradyrhizobium quebecense
G002806685	4147194	5755060	0.7206169874857951	Pseudomonas qingdaonensis
G900457215	4147183	4745946	0.873836954739898	Shigella dysenteriae
G000696675	4139689	6806546	0.608192319570014	Rhodococcus erythropolis
G013004645	4137845	4574378	0.9045699765082815	Stenotrophomonas maltophilia
G004345805	4134842	4432448	0.9328574187446756	Flavonifractor plautii
G001552595	4130520	6590249	0.6267623575376287	Rhodococcus erythropolis
G017493175	4129737	8831392	0.46762016678684404	Bradyrhizobium quebecense
G001431625	4107148	4813172	0.8533141969578482	Stenotrophomonas geniculata
G003201875	4100314	6864295	0.5973394208727918	Hungatella effluvii
G020097195	4099800	4731637	0.8664654537108405	Enterobacter hormaechei
G900454235	4096045	5239844	0.7817112494188758	Brucella anthropi
G000017405	4095998	5205877	0.786802684734964	Brucella anthropi
G001905915	4095964	4373348	0.936573993196974	Shigella boydii
G001729705	4093580	4724316	0.8664915725366381	Enterobacter hormaechei
G000513195	4092991	7021422	0.582929070493128	Bacteroides timonensis
G010811875	4080243	9998921	0.4080683305728688	Bradyrhizobium uaiense
G001431675	4069032	4515606	0.9011043036084193	Stenotrophomonas maltophilia
G010669145	4052840	5858901	0.6917406523851487	Rhizobium oryzihabitans
G006716905	4026706	4651494	0.8656801449168805	Acidovorax temperans
G002949675	4014332	4578479	0.876782879205081	Shigella dysenteriae
G020889685	4007392	9053269	0.4426458553258497	Bradyrhizobium oropedii
G003472935	3998573	5785488	0.6911384139073489	Bacteroides intestinalis
G000466485	3991391	4829055	0.8265366619348921	[Clostridium] symbiosum
G000701705	3947709	4634382	0.8518307295341644	Bilophila wadsworthia
G900013535	3934699	5529371	0.7115997461555754	Agrobacterium tomkonis
G020889785	3917589	8478627	0.4620546463478108	Bradyrhizobium acaciae
G003572535	3914083	4119288	0.9501843522472816	Shigella boydii
G000484655	3905542	4512648	0.8654656866655676	Blautia wexlerae
G015547255	3889078	4161757	0.9344798362806862	Phocaeicola massiliensis
G001189235	3884513	8268532	0.4697947592148159	Bradyrhizobium embrapense
G000518645	3876422	6749680	0.5743119673821574	Curvibacter gracilis
G002849795	3851217	3913026	0.9842042961125226	Prevotella jejuni
G003002115	3838184	9622647	0.39886987437032656	Paraburkholderia insulsa
G001729785	3816236	4661849	0.8186099549770917	Enterobacter hormaechei
G009193295	3812792	5760088	0.6619329426911533	Bacteroides luhongzhouii
G004166975	3799679	4586925	0.8283717305166315	Parabacteroides merdae
G000379145	3796844	9484787	0.40030883139494855	Bradyrhizobium elkanii
G012689435	3792350	9187647	0.41276618485668853	Bradyrhizobium brasilense
G012871055	3791966	9650015	0.3929492337576677	Bradyrhizobium elkanii
G009648935	3775004	4917491	0.7676687156112741	Citrobacter braakii
G000185705	3771821	4391254	0.8589393826911401	Bilophila wadsworthia
G006539665	3759776	9265994	0.40576067715994635	Bradyrhizobium elkanii
G008830385	3747530	4805258	0.7798811218877322	Butyricimonas faecihominis
G014647335	3736391	4794785	0.7792614267375909	Butyricimonas faecihominis
G014196975	3735942	4794265	0.779252294147278	Butyricimonas faecihominis
G009759865	3727082	9054233	0.4116397269652769	Bradyrhizobium pachyrhizi
G001457475	3724524	6813182	0.5466643926435548	Achromobacter xylosoxidans
G013343135	3718010	6806438	0.5462490071899575	Achromobacter xylosoxidans
G000788015	3714161	5727590	0.6484683784977626	Klebsiella pneumoniae
G011516645	3713310	10743859	0.3456216244088833	Bradyrhizobium septentrionale
G018785545	3710069	4208509	0.88156375571491	Blautia wexlerae
G001598595	3708791	6793977	0.5458939587225567	Achromobacter xylosoxidans
G000240185	3702636	5682442	0.651592396367618	Klebsiella pneumoniae
G019048805	3700410	5579627	0.6632002461813308	Citrobacter braakii
G001189245	3680437	8714433	0.4223380913020962	Bradyrhizobium pachyrhizi
G000174195	3662328	4052022	0.9038272743830117	Roseburia inulinivorans
G002075345	3661288	5577698	0.6564156037132165	Citrobacter braakii
G000241465	3660714	4265036	0.8583078782922348	Sphingomonas echinoides
G006364295	3656897	5573947	0.6560695679381235	Klebsiella pneumoniae
G000478365	3655600	5778539	0.6326166527559994	Herbaspirillum huttiense
G900452045	3651491	5594757	0.6526630200382251	Klebsiella pneumoniae
G000742135	3626423	5545864	0.6538968499768476	Klebsiella pneumoniae
G000312305	3623920	4082135	0.887751140028441	Prevotella conceptionensis
G000281755	3622309	5512867	0.6570644639168693	Klebsiella pneumoniae
G003031105	3616690	6476043	0.5584722028559724	Achromobacter xylosoxidans
G900187995	3587403	3648758	0.9831846891462793	Prevotella jejuni
G004367745	3571949	5691775	0.6275632821044402	Herbaspirillum huttiense
G020115495	3570570	5461450	0.6537769273727673	Klebsiella pneumoniae
G001590945	3565735	5465802	0.652371783683346	Klebsiella pneumoniae
G000265365	3563003	3734239	0.9541443383779131	Alistipes finegoldii
G000154525	3548748	4010149	0.8849416817180609	Bacteroides stercoris
G002998535	3532545	3608975	0.9788222417722483	Bacteroides heparinolyticus
G010508875	3524529	3985392	0.8843619398041648	Flavonifractor plautii
G013302415	3521870	4180223	0.8425076843986553	Blautia faecis
G000371485	3479868	5602332	0.621146336918269	Enterocloster clostridioformis
G001729745	3474711	4678586	0.7426840075185109	Enterobacter hormaechei
G001876955	3466049	5969184	0.5806570881380102	Brucella cytisi
G000959725	3456166	8899539	0.3883533742590487	Burkholderia gladioli
G003457795	3451821	3754680	0.9193382658442264	Roseburia inulinivorans
G900106605	3449627	3909288	0.8824182306343252	Bacteroides stercoris
G016698705	3449599	8201524	0.4206046339680284	Burkholderia gladioli
G900446225	3431301	8392055	0.40887494183486645	Burkholderia gladioli
G000739755	3424415	8766286	0.39063464276661747	Burkholderia gladioli
G007858255	3416886	6334750	0.539387663285844	Pseudomonas rhodesiae
G000961515	3411236	9059043	0.3765558900647673	Paraburkholderia fungorum
G000239295	3392390	3824944	0.8869123312655035	Flavonifractor plautii
G000022305	3367721	3796573	0.8870423405529144	Acidovorax ebreus
G000949455	3366438	4113218	0.8184438558812103	Ruthenibacterium lactatiformans
G004342845	3363017	3644688	0.9227173903500108	Bacteroides heparinolyticus
G002980555	3339767	5438560	0.6140903106704716	Phyllobacterium myrsinacearum
G000382065	3338654	4424285	0.7546200120471444	[Pseudomonas] hibiscicola
G004217385	3335287	5424426	0.6148645036359608	Phyllobacterium myrsinacearum
G003182235	3331802	5420815	0.6146311947557701	Phyllobacterium myrsinacearum
G000378085	3328451	3509189	0.9484957920476782	Prevotella loescheii
G000160035	3323387	3479344	0.9551763205937671	Catonella morbi
G004216655	3321316	5591138	0.5940321988117625	Phyllobacterium myrsinacearum
G000397205	3316167	6867980	0.4828445918596152	Pseudomonas protegens
G900560965	3315592	6868303	0.4827381669096427	Pseudomonas protegens
G000163455	3313436	5451034	0.607854583185502	Klebsiella pneumoniae
G000613485	3294880	3476175	0.9478464116449834	Prevotella loescheii
G000374505	3284302	3866208	0.8494892152724323	Alistipes onderdonkii
G000698925	3282352	3476112	0.9442595635583664	Prevotella loescheii
G002214645	3274045	4061276	0.8061616595375444	Diaphorobacter polyhydroxybutyrativorans
G000296465	3256308	3443986	0.9455055856789197	Barnesiella intestinihominis
G000429225	3253950	3533193	0.9209658232652448	Actinomyces dentalis
G002209445	3253928	3412686	0.9534800447506744	Capnocytophaga endodontalis
G900113155	3251441	5468691	0.594555625834409	Enterocloster clostridioformis
G001875655	3239056	4890273	0.6623466624460435	Enterobacter hormaechei
G900096715	3238784	3274308	0.9891506846637519	Tannerella forsythia
G902833645	3238296	8927201	0.36274482897831023	Paraburkholderia fungorum
G003244875	3236971	4584792	0.7060235229864299	Stenotrophomonas sepilia
G006385365	3236623	3297994	0.9813914155089427	Tannerella forsythia
G001006485	3234606	3284548	0.9847948637072742	Tannerella forsythia
G001439695	3230302	6999747	0.4614883937948043	Pseudomonas veronii
G020297485	3201005	5868717	0.5454352288583689	Enterocloster clostridioformis
G012986985	3192739	5446991	0.586147287557479	Pseudomonas chengduensis
G009717905	3185338	3755357	0.8482117678825208	Ruthenibacterium lactatiformans
G900447015	3178711	5827964	0.5454239250619942	Enterocloster clostridioformis
G900102635	3171009	5413905	0.5857156710359712	Pseudomonas chengduensis
G002998435	3163876	3361794	0.9411272671674707	Bacteroides zoogleoformans
G000213995	3159027	4861256	0.6498376139828884	Enterobacter hormaechei
G003952165	3158004	7185653	0.43948740636376404	Variovorax guangxiensis
G900454835	3155175	3171743	0.9947763737478099	Prevotella denticola
G017905455	3155076	5409165	0.583283371832806	Pseudomonas chengduensis
G001439735	3148726	6015932	0.5233978708535935	Pseudomonas paralactis
G006542645	3146565	3507492	0.8970982685063857	Alistipes onderdonkii
G900637655	3143932	3168212	0.9923363714296897	Prevotella oris
G002959615	3143902	3570517	0.880517303236478	[Ruminococcus] gnavus
G000144405	3131116	3168302	0.9882631138067015	Prevotella melaninogenica
G020735785	3131032	3168247	0.9882537567304569	Prevotella melaninogenica
G000685055	3129575	8698674	0.3597760992077643	Paraburkholderia fungorum
G009831375	3126994	3549191	0.8810441590773784	[Ruminococcus] gnavus
G003965815	3113347	6301208	0.49408732420831053	Variovorax gossypii
G016127955	3107847	3190416	0.9741196759294086	Actinomyces oris
G000614125	3103729	4887432	0.635042901875668	Bacteroides rodentium
G016127855	3095837	3152123	0.9821434633102832	Actinomyces naeslundii
G016126015	3094774	3237547	0.9559008718637907	Capnocytophaga periodontitidis
G006546825	3091715	3169314	0.975515521655475	Actinomyces oris
G000185845	3084701	3275361	0.9417896225790073	Prevotella salivae
G018128205	3082261	3106584	0.9921704998158749	Prevotella denticola
G000169475	3078661	3502751	0.8789265922699044	[Ruminococcus] gnavus
G019704495	3073687	4615174	0.6659959082799478	Stenotrophomonas pavanii
G002079055	3069114	12093003	0.25379254433328097	Saccharomyces paradoxus
G000426585	3068519	3129637	0.9804712175884935	Prevotella baroniae
G001956585	3063760	3120610	0.9817824079266554	Actinomyces naeslundii
G007830715	3062305	3259493	0.9395034749269289	Bacteroides zoogleoformans
G000477535	3057281	3100528	0.986051730543959	Prevotella salivae
G000613565	3055482	3118008	0.9799468121954786	Prevotella baroniae
G000285995	3055109	3119181	0.9794587104756024	Actinomyces naeslundii
G000613505	3053713	3079859	0.9915106503252259	Prevotella oris
G900454935	3045779	3108834	0.9797174760698062	Prevotella pallens
G000421205	3044455	3057926	0.9955947266219	Prevotella denticola
G013358205	3044177	5630578	0.5406508887719875	Phocaeicola sartorii
G000711965	3039934	4027792	0.7547395694713133	Actinomyces israelii
G005121165	3037933	3576111	0.8495074677491834	Dysosmobacter welbionis
G000377685	3037687	3064115	0.9913749973483371	Prevotella oris
G001405695	3034601	5455611	0.5562348561875105	Bacteroides salyersiae
G003269195	3029828	3055254	0.9916779423249262	Prevotella pallens
G000220255	3023849	3128380	0.9665862203440758	Prevotella pallens
G003634345	3013357	3412180	0.8831178308295576	Coprobacter fastidiosus
G000473955	3011556	3415052	0.8818477727425527	Coprobacter fastidiosus
G000430565	2998129	3158521	0.9492192706649726	Prevotella timonensis
G001688725	2982799	4839927	0.6162900804082375	Bacteroides caecimuris
G900446695	2978236	3053618	0.9753138735755422	Capnocytophaga sputigena
G000191065	2977251	3057887	0.9736301570332717	Prevotella multiformis
G019840805	2974699	4410127	0.6745154958122521	Escherichia ruysiae
G002028325	2971156	6852809	0.43356760709367503	Pseudomonas veronii
G000314675	2969724	5262028	0.5643687186765255	Afipia broomeae
G000455445	2968004	3217548	0.922442804272073	Prevotella timonensis
G009718305	2964565	3277942	0.904398247436959	Mediterraneibacter faecis
G016697125	2961872	4800606	0.6169787730965632	Bacteroides caecimuris
G002221665	2961448	4800776	0.6168686062419909	Bacteroides caecimuris
G000614005	2956230	3119956	0.9475229778881497	Prevotella timonensis
G900105675	2951357	6842016	0.431357804483357	Pseudomonas synxantha
G901482615	2950370	6841780	0.43122842301272474	Pseudomonas synxantha
G018127985	2946446	3025511	0.9738672244126695	Prevotella multiformis
G002847555	2942523	3015302	0.9758634458505318	Actinomyces oris
G013285305	2940592	5779157	0.5088271524722378	Pseudomonas rhodesiae
G000382385	2933508	3315415	0.8848086891083017	Prevotella maculosa
G001298675	2928677	4193948	0.6983102794789062	Acidovorax caeni
G018128125	2925814	2999534	0.9754228490158805	Prevotella histicola
G001439725	2923363	6794239	0.43027085152582945	Pseudomonas synxantha
G000468635	2921794	3025198	0.9658190967996144	Prevotella baroniae
G000613925	2918600	2950887	0.9890585440919968	Prevotella histicola
G000613965	2915252	3299056	0.8836624779937049	Prevotella maculosa
G002091795	2914061	6769992	0.4304378793948353	Pseudomonas synxantha
G900167555	2907826	3243389	0.8965393913588533	Gemmiger formicilis
G000012945	2905281	8676317	0.3348518732084132	Burkholderia lata
G900101175	2904670	4424321	0.6565233399656129	Stenotrophomonas pavanii
G900116825	2902853	4154615	0.6987056562401089	Acidovorax caeni
G002159215	2898931	3483660	0.8321509561782723	Alistipes onderdonkii
G000153905	2886850	3626568	0.7960280904701084	Blautia obeum
G900637555	2885810	3172010	0.9097732983187317	Lautropia mirabilis
G003851555	2884788	6562330	0.4395981305420483	Pseudomonas synxantha
G018127825	2871937	2887147	0.9947318234921879	Prevotella nigrescens
G001431565	2870751	4316358	0.6650863992282382	Stenotrophomonas pavanii
G000381365	2870446	5315550	0.5400092182370592	Bacteroides salyersiae
G001439685	2867420	6215074	0.46136538358191714	Pseudomonas libanensis
G900104635	2853200	3601379	0.7922520789952959	Coprococcus phoceensis
G000518545	2851424	3267893	0.8725573328135284	Hallella seregens
G000186425	2851009	3152065	0.9044892792502692	Lautropia mirabilis
G002302495	2832323	2855148	0.9920056683576474	Capnocytophaga sputigena
G000377625	2829029	2846286	0.9939370112490452	Prevotella veroralis
G900065875	2824935	2922338	0.9666694954519293	Prevotella phocaeensis
G007990365	2820796	2870584	0.9826557940823192	Leptotrichia trevisanii
G000465575	2820544	5225929	0.5397210716027715	Pseudomonas chengduensis
G000613325	2819571	2835730	0.9943016436684734	Prevotella veroralis
G003470435	2817833	2961117	0.9516115033617382	[Ruminococcus] torques
G000008185	2817498	2843201	0.9909598371694439	Treponema denticola
G000243015	2813515	3151614	0.8927219513557181	Prevotella maculosa
G015548275	2795668	3349896	0.8345536697258661	Alistipes finegoldii
G003798325	2790763	3072768	0.9082244412855119	Propionibacterium acidifaciens
G000184945	2787611	3284505	0.8487157121088261	Prevotella buccae
G011612265	2782887	2866540	0.9708174314679021	Corynebacterium matruchotii
G000482505	2781939	2854896	0.9744449535114414	Leptotrichia trevisanii
G000468115	2781652	2828355	0.9834875749331325	Treponema socranskii
G900106015	2775118	5476367	0.5067443434671197	Pseudomonas sihuiensis
G002894165	2774215	3001327	0.9243294715970636	Prevotella timonensis
G016728785	2773501	3543719	0.7826526313175508	Erysipelatoclostridium ramosum
G000175375	2772357	2856128	0.9706697318887669	Corynebacterium matruchotii
G900447555	2770348	2855359	0.9702275615780712	Corynebacterium matruchotii
G000614185	2759408	5293553	0.5212771082106857	Phocaeicola sartorii
G900101085	2745112	7107763	0.38621321504388934	Pseudomonas grimontii
G000426605	2743279	3045581	0.9007407781963441	Propionibacterium acidifaciens
G000185385	2741980	3083124	0.8893511905456932	Lachnoanaerobaculum saburreum
G009659625	2740666	6010377	0.4559890336329984	Pseudomonas haemolytica
G014836715	2739981	4551034	0.6020568073101629	Escherichia whittamii
G016405625	2735412	6042215	0.4527167603271317	Pseudomonas haemolytica
G900624885	2732669	4879393	0.5600428168011882	Parabacteroides johnsonii
G001431665	2731632	4486776	0.6088184478119701	Stenotrophomonas maltophilia
G902499175	2730409	8900482	0.30677091420442176	Burkholderia aenigmatica
G000236605	2726251	3596620	0.7580036256262824	Geobacillus thermoleovorans
G000210695	2722153	3114788	0.8739448720105509	Anaerostipes hadrus
G002763715	2714148	2764760	0.9816938902472547	Prevotella intermedia
G000185145	2712735	2839597	0.9553239420946	Prevotella oralis
G014054945	2710478	2864419	0.946257513303745	Neisseria sicca
G001405615	2710135	3568578	0.7594439577893491	Roseburia faecis
G013410305	2706841	2800016	0.9667234044376889	Corynebacterium durum
G003312465	2705750	2970937	0.9107396084131033	Faecalibacterium prausnitzii
G003862485	2703552	2801239	0.9651272169207983	Lachnoanaerobaculum orale
G003324185	2700396	3032666	0.8904363355542615	Faecalibacterium prausnitzii
G015557635	2696391	3596283	0.749771639217492	Fusicatenibacter saccharivorans
G002302415	2696143	2838633	0.9498033032096788	Capnocytophaga gingivalis
G000468135	2696017	2710958	0.9944886641548855	Prevotella pleuritidis
G019145205	2695282	6481565	0.415838150199836	Pseudomonas khavaziana
G000956535	2695083	3049053	0.8839082167479542	Microbacterium ginsengisoli
G002223275	2693651	9327424	0.2887883085404931	Burkholderia aenigmatica
